file,line,type,commit,author,date,time,timezone,datetime,depth,length
CV\index.html,52,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,7
CV\index.html,53,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,14
CV\index.html,54,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,8
CV\index.html,55,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,3
CV\index.html,56,html,453b268e,Jenny Xu,2025-01-10,18:51:34,-08:00,2025-01-10T18:51:34-08:00,0,48
CV\index.html,57,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,46
CV\index.html,58,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,36
CV\index.html,59,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,4
CV\index.html,60,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,9
CV\index.html,61,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,6
CV\index.html,62,html,510b0558,Jenny Xu,2025-01-10,18:34:08,-08:00,2025-01-10T18:34:08-08:00,0,6
contact\index.html,1,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,14
contact\index.html,2,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,15
contact\index.html,3,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,5
contact\index.html,4,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,21
contact\index.html,5,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,69
contact\index.html,6,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,31
contact\index.html,7,html,1bd0c2c3,Jenny Xu,2025-01-16,17:31:35,-08:00,2025-01-16T17:31:35-08:00,0,42
contact\index.html,8,html,fa785145,Jenny Xu,2025-01-23,16:10:30,-08:00,2025-01-23T16:10:30-08:00,0,49
contact\index.html,9,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,6
contact\index.html,10,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,5
contact\index.html,11,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,15
contact\index.html,12,html,1787cd9b,Jenny Xu,2025-01-10,18:13:22,-08:00,2025-01-10T18:13:22-08:00,0,72
contact\index.html,13,html,4e431817,Jenny Xu,2025-01-16,15:49:09,-08:00,2025-01-16T15:49:09-08:00,0,76
contact\index.html,14,html,3edb7f56,Jenny Xu,2025-01-10,18:08:27,-08:00,2025-01-10T18:08:27-08:00,0,0
contact\index.html,15,html,4e431817,Jenny Xu,2025-01-16,15:49:09,-08:00,2025-01-16T15:49:09-08:00,0,71
contact\index.html,16,html,4e431817,Jenny Xu,2025-01-16,15:49:09,-08:00,2025-01-16T15:49:09-08:00,0,0
contact\index.html,17,html,4e431817,Jenny Xu,2025-01-16,15:49:09,-08:00,2025-01-16T15:49:09-08:00,0,73
contact\index.html,18,html,1787cd9b,Jenny Xu,2025-01-10,18:13:22,-08:00,2025-01-10T18:13:22-08:00,0,0
contact\index.html,19,html,1787cd9b,Jenny Xu,2025-01-10,18:13:22,-08:00,2025-01-10T18:13:22-08:00,0,36
contact\index.html,20,html,3edb7f56,Jenny Xu,2025-01-10,18:08:27,-08:00,2025-01-10T18:08:27-08:00,0,6
contact\index.html,21,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,6
contact\index.html,22,html,0ee5c6a7,Jenny Xu,2025-01-10,17:51:44,-08:00,2025-01-10T17:51:44-08:00,0,6
